Alert ID,Alert Name,Trading Date,Closing Date,Ticker,Open,Closing,Shares,Cost,PnL,Return(%),Average Day in the Market,Outcome,Status,Strategy,Timeframe,Actual Buy Shares,Actual Sell Shares
2253005172,Top Overall 41 Top Total Return 84 - 30M PTC 1Skew v3 5%SL 1%TP,2025-07-15,2025-07-15,PTC,192.96,193.92,1,192.96,0.96,0.5,0,Win,Closed,30M PTC 1Skew v3 5%SL 1%TP,30m,,
2253005172,Top Overall 41 Top Total Return 84 - 30M PTC 1Skew v3 5%SL 1%TP,2025-07-21,2025-07-22,PTC,199.85,201.96,1,199.85,2.11,1.06,1,Win,Closed,30M PTC 1Skew v3 5%SL 1%TP,30m,,
2253005172,Top Overall 41 Top Total Return 84 - 30M PTC 1Skew v3 5%SL 1%TP,2025-07-23,2025-07-24,PTC,202.2,202.08,1,202.2,-0.12,-0.06,1,Loss,Closed,30M PTC 1Skew v3 5%SL 1%TP,30m,,
2253005172,Top Overall 41 Top Total Return 84 - 30M PTC 1Skew v3 5%SL 1%TP,2025-07-28,2025-07-29,PTC,203.58,204.84,1,203.58,1.26,0.62,1,Win,Closed,30M PTC 1Skew v3 5%SL 1%TP,30m,,
2253005172,Top Overall 41 Top Total Return 84 - 30M PTC 1Skew v3 5%SL 1%TP,2025-07-29,2025-07-31,PTC,203.14,218.88,1,203.14,15.74,7.75,2,Win,Closed,30M PTC 1Skew v3 5%SL 1%TP,30m,,
2253005172,Top Overall 41 Top Total Return 84 - 30M PTC 1Skew v3 5%SL 1%TP,2025-08-01,2025-08-04,PTC,212.04,214.9,1,212.04,2.86,1.35,3,Win,Closed,Top Overall 41 Top Total Return 84 - 30M PTC 1Skew v3 5%SL 1%TP,30m,,
2253005172,Top Overall 41 Top Total Return 84 - 30M PTC 1Skew v3 5%SL 1%TP,2025-08-04,2025-08-04,PTC,216.1,216.81,1,216.1,0.71,0.33,0,Win,Closed,Top Overall 41 Top Total Return 84 - 30M PTC 1Skew v3 5%SL 1%TP,30m,,
2253005172,Top Overall 41 Top Total Return 84 - 30M PTC 1Skew v3 5%SL 1%TP,2025-08-06,2025-08-07,PTC,216.94,205.07,1,216.94,-11.87,-5.47,1,Loss,Closed,Top Overall 41 Top Total Return 84 - 30M PTC 1Skew v3 5%SL 1%TP,30m,,
2253005172,Top Overall 41 Top Total Return 84 - 30M PTC 1Skew v3 5%SL 1%TP,2025-08-08,2025-08-19,PTC,207.12,208.74,1,207.12,1.62,0.78,11,Win,Closed,Top Overall 41 Top Total Return 84 - 30M PTC 1Skew v3 5%SL 1%TP,30m,,
2253005172,Top Overall 41 Top Total Return 84 - 30M PTC 1Skew v3 5%SL 1%TP,2025-08-19,2025-08-21,PTC,210.15,211.43,1,210.15,1.28,0.61,2,Win,Closed,Top Overall 41 Top Total Return 84 - 30M PTC 1Skew v3 5%SL 1%TP,30m,,
2253005172,Top Overall 41 Top Total Return 84 - 30M PTC 1Skew v3 5%SL 1%TP,2025-08-22,2025-08-28,PTC,215.05,217.19,1,215.05,2.14,1.0,6,Win,Closed,Top Overall 41 Top Total Return 84 - 30M PTC 1Skew v3 5%SL 1%TP,30m,,
2253005172,Top Overall 41 Top Total Return 84 - 30M PTC 1Skew v3 5%SL 1%TP,2025-09-02,2025-09-03,PTC,211.8,212.88,1,211.8,1.08,0.51,1,Win,Closed,Top Overall 41 Top Total Return 84 - 30M PTC 1Skew v3 5%SL 1%TP,30m,,
2253005172,Top Overall 41 Top Total Return 84 - 30M PTC 1Skew v3 5%SL 1%TP,2025-09-05,2025-09-11,PTC,211.86,205.22,1,211.86,-6.64,-3.13,6,Loss,Closed,Top Overall 41 Top Total Return 84 - 30M PTC 1Skew v3 5%SL 1%TP,30m,,
2253005172,Top Overall 41 Top Total Return 84 - 30M PTC 1Skew v3 5%SL 1%TP,2025-09-12,2025-09-15,PTC,205.07,207.74,1,205.07,2.67,1.3,3,Win,Closed,Top Overall 41 Top Total Return 84 - 30M PTC 1Skew v3 5%SL 1%TP,30m,,
2253005172,Top Overall 41 Top Total Return 84 - 30M PTC 1Skew v3 5%SL 1%TP,2025-09-17,2025-09-17,PTC,205.33,204.98,1,205.33,-0.35,-0.17,0,Loss,Closed,Top Overall 41 Top Total Return 84 - 30M PTC 1Skew v3 5%SL 1%TP,30m,,
2253021288,Top Overall 36 Top Total Return 70 - 30M META 1Skew v3 5%SL 1%TP,2025-04-30,2025-04-30,META,535.35,540.55,1,535.35,5.2,0.97,0,Win,Closed,30M META 1Skew v3 5%SL 1%TP,30m,,
2253021288,Top Overall 36 Top Total Return 70 - 30M META 1Skew v3 5%SL 1%TP,2025-04-30,2025-04-30,META,540.61,547.41,1,540.61,6.8,1.26,0,Win,Closed,30M META 1Skew v3 5%SL 1%TP,30m,,
2253021288,Top Overall 36 Top Total Return 70 - 30M META 1Skew v3 5%SL 1%TP,2025-05-07,2025-05-07,META,590.97,596.7,1,590.97,5.73,0.97,0,Win,Closed,30M META 1Skew v3 5%SL 1%TP,30m,,
2253021288,Top Overall 36 Top Total Return 70 - 30M META 1Skew v3 5%SL 1%TP,2025-05-09,2025-05-12,META,598.48,624.61,1,598.48,26.13,4.37,3,Win,Closed,30M META 1Skew v3 5%SL 1%TP,30m,,
2253021288,Top Overall 36 Top Total Return 70 - 30M META 1Skew v3 5%SL 1%TP,2025-05-12,2025-05-12,META,627.43,629.82,1,627.43,2.39,0.38,0,Win,Closed,30M META 1Skew v3 5%SL 1%TP,30m,,
2253021288,Top Overall 36 Top Total Return 70 - 30M META 1Skew v3 5%SL 1%TP,2025-05-15,2025-05-19,META,656.51,640.43,1,656.51,-16.08,-2.45,4,Loss,Closed,30M META 1Skew v3 5%SL 1%TP,30m,,
2253021288,Top Overall 36 Top Total Return 70 - 30M META 1Skew v3 5%SL 1%TP,2025-05-21,2025-05-21,META,639.68,644.49,1,639.68,4.81,0.75,0,Win,Closed,30M META 1Skew v3 5%SL 1%TP,30m,,
2253021288,Top Overall 36 Top Total Return 70 - 30M META 1Skew v3 5%SL 1%TP,2025-05-22,2025-05-28,META,640.0,645.44,1,640.0,5.44,0.85,6,Win,Closed,30M META 1Skew v3 5%SL 1%TP,30m,,
2253021288,Top Overall 36 Top Total Return 70 - 30M META 1Skew v3 5%SL 1%TP,2025-05-30,2025-05-30,META,641.75,646.88,1,641.75,5.13,0.8,0,Win,Closed,30M META 1Skew v3 5%SL 1%TP,30m,,
2253021288,Top Overall 36 Top Total Return 70 - 30M META 1Skew v3 5%SL 1%TP,2025-06-04,2025-06-05,META,684.18,686.71,1,684.18,2.53,0.37,1,Win,Closed,30M META 1Skew v3 5%SL 1%TP,30m,,
2253021288,Top Overall 36 Top Total Return 70 - 30M META 1Skew v3 5%SL 1%TP,2025-06-06,2025-06-09,META,696.54,700.7,1,696.54,4.16,0.6,3,Win,Closed,30M META 1Skew v3 5%SL 1%TP,30m,,
2253021288,Top Overall 36 Top Total Return 70 - 30M META 1Skew v3 5%SL 1%TP,2025-06-10,2025-06-11,META,700.55,702.14,1,700.55,1.59,0.23,1,Win,Closed,30M META 1Skew v3 5%SL 1%TP,30m,,
2253021288,Top Overall 36 Top Total Return 70 - 30M META 1Skew v3 5%SL 1%TP,2025-06-12,2025-06-16,META,693.83,696.26,1,693.83,2.43,0.35,4,Win,Closed,30M META 1Skew v3 5%SL 1%TP,30m,,
2253021288,Top Overall 36 Top Total Return 70 - 30M META 1Skew v3 5%SL 1%TP,2025-06-16,2025-06-23,META,705.38,696.68,1,705.38,-8.7,-1.23,7,Loss,Closed,30M META 1Skew v3 5%SL 1%TP,30m,,
2253021288,Top Overall 36 Top Total Return 70 - 30M META 1Skew v3 5%SL 1%TP,2025-07-02,2025-07-03,META,713.89,720.49,1,713.89,6.6,0.92,1,Win,Closed,30M META 1Skew v3 5%SL 1%TP,30m,,
2253021288,Top Overall 36 Top Total Return 70 - 30M META 1Skew v3 5%SL 1%TP,2025-07-08,2025-07-09,META,720.65,732.43,1,720.65,11.78,1.63,1,Win,Closed,30M META 1Skew v3 5%SL 1%TP,30m,,
2253021288,Top Overall 36 Top Total Return 70 - 30M META 1Skew v3 5%SL 1%TP,2025-07-10,2025-07-21,META,727.1,714.8,1,727.1,-12.3,-1.69,11,Loss,Closed,30M META 1Skew v3 5%SL 1%TP,30m,,
2253021288,Top Overall 36 Top Total Return 70 - 30M META 1Skew v3 5%SL 1%TP,2025-07-23,2025-07-24,META,708.71,720.52,1,708.71,11.81,1.67,1,Win,Closed,30M META 1Skew v3 5%SL 1%TP,30m,,
2253021288,Top Overall 36 Top Total Return 70 - 30M META 1Skew v3 5%SL 1%TP,2025-07-25,2025-07-28,META,716.13,721.79,1,716.13,5.66,0.79,3,Win,Closed,30M META 1Skew v3 5%SL 1%TP,30m,,
2253021288,Top Overall 36 Top Total Return 70 - 30M META 1Skew v3 5%SL 1%TP,2025-07-28,2025-07-31,META,719.73,777.77,1,719.73,58.04,8.06,3,Win,Closed,30M META 1Skew v3 5%SL 1%TP,30m,,
2253021288,Top Overall 36 Top Total Return 70 - 30M META 1Skew v3 5%SL 1%TP,2025-08-04,2025-08-04,META,765.56,772.04,1,765.56,6.48,0.85,0,Win,Closed,Top Overall 36 Top Total Return 70 - 30M META 1Skew v3 5%SL 1%TP,30m,,
2253021288,Top Overall 36 Top Total Return 70 - 30M META 1Skew v3 5%SL 1%TP,2025-08-06,2025-08-12,META,769.06,779.99,1,769.06,10.93,1.42,6,Win,Closed,Top Overall 36 Top Total Return 70 - 30M META 1Skew v3 5%SL 1%TP,30m,,
2253021288,Top Overall 36 Top Total Return 70 - 30M META 1Skew v3 5%SL 1%TP,2025-08-14,2025-08-15,META,783.39,795.5,1,783.39,12.11,1.55,1,Win,Closed,Top Overall 36 Top Total Return 70 - 30M META 1Skew v3 5%SL 1%TP,30m,,
2253021288,Top Overall 36 Top Total Return 70 - 30M META 1Skew v3 5%SL 1%TP,2025-08-18,2025-08-22,META,766.44,752.0,1,766.44,-14.44,-1.88,4,Loss,Closed,Top Overall 36 Top Total Return 70 - 30M META 1Skew v3 5%SL 1%TP,30m,,
2253021288,Top Overall 36 Top Total Return 70 - 30M META 1Skew v3 5%SL 1%TP,2025-08-25,2025-09-03,META,753.29,737.08,1,753.29,-16.21,-2.15,9,Loss,Closed,Top Overall 36 Top Total Return 70 - 30M META 1Skew v3 5%SL 1%TP,30m,,
2253021288,Top Overall 36 Top Total Return 70 - 30M META 1Skew v3 5%SL 1%TP,2025-09-05,2025-09-08,META,755.34,762.49,1,755.34,7.15,0.95,3,Win,Closed,Top Overall 36 Top Total Return 70 - 30M META 1Skew v3 5%SL 1%TP,30m,,
2253021288,Top Overall 36 Top Total Return 70 - 30M META 1Skew v3 5%SL 1%TP,2025-09-11,2025-09-15,META,750.62,758.63,1,750.62,8.01,1.07,4,Win,Closed,Top Overall 36 Top Total Return 70 - 30M META 1Skew v3 5%SL 1%TP,30m,,
2253021288,Top Overall 36 Top Total Return 70 - 30M META 1Skew v3 5%SL 1%TP,2025-09-19,2025-09-19,META,770.53,778.5,1,770.53,7.97,1.03,0,Win,Closed,Top Overall 36 Top Total Return 70 - 30M META 1Skew v3 5%SL 1%TP,30m,,
2253021288,Top Overall 36 Top Total Return 70 - 30M META 1Skew v3 5%SL 1%TP,2025-09-23,2025-09-30,META,768.62,729.49,1,768.62,-39.13,-5.09,7,Loss,Closed,Top Overall 36 Top Total Return 70 - 30M META 1Skew v3 5%SL 1%TP,30m,,
2258392041,30M NVR 1Skew v3 5%SL 1%TP,2025-05-02,2025-05-08,NVR,7126.39,7185.75,1,7126.39,59.36,0.83,6,Win,Closed,30M NVR 1Skew v3 5%SL 1%TP,30m,,
2258392041,30M NVR 1Skew v3 5%SL 1%TP,2025-05-12,2025-05-13,NVR,7396.99,7464.37,1,7396.99,67.38,0.91,1,Win,Closed,30M NVR 1Skew v3 5%SL 1%TP,30m,,
2258392041,30M NVR 1Skew v3 5%SL 1%TP,2025-05-15,2025-05-16,NVR,7203.8,7317.81,1,7203.8,114.01,1.58,1,Win,Closed,30M NVR 1Skew v3 5%SL 1%TP,30m,,
2258392041,30M NVR 1Skew v3 5%SL 1%TP,2025-05-20,2025-06-03,NVR,7271.91,7075.0,1,7271.91,-196.91,-2.71,14,Loss,Closed,30M NVR 1Skew v3 5%SL 1%TP,30m,,
2258392041,30M NVR 1Skew v3 5%SL 1%TP,2025-06-05,2025-06-10,NVR,7213.72,7292.94,1,7213.72,79.22,1.1,5,Win,Closed,30M NVR 1Skew v3 5%SL 1%TP,30m,,
2258392041,30M NVR 1Skew v3 5%SL 1%TP,2025-06-11,2025-06-17,NVR,7368.64,6981.82,1,7368.64,-386.82,-5.25,6,Loss,Closed,30M NVR 1Skew v3 5%SL 1%TP,30m,,
2258392041,30M NVR 1Skew v3 5%SL 1%TP,2025-06-18,2025-06-20,NVR,7013.86,7096.08,1,7013.86,82.22,1.17,2,Win,Closed,30M NVR 1Skew v3 5%SL 1%TP,30m,,
2258392041,30M NVR 1Skew v3 5%SL 1%TP,2025-06-26,2025-06-27,NVR,7238.19,7300.1,1,7238.19,61.91,0.86,1,Win,Closed,30M NVR 1Skew v3 5%SL 1%TP,30m,,
2258392041,30M NVR 1Skew v3 5%SL 1%TP,2025-07-01,2025-07-01,NVR,7552.82,7626.16,1,7552.82,73.34,0.97,0,Win,Closed,30M NVR 1Skew v3 5%SL 1%TP,30m,,
2258392041,30M NVR 1Skew v3 5%SL 1%TP,2025-07-03,2025-07-08,NVR,7640.0,7527.23,1,7640.0,-112.77,-1.48,5,Loss,Closed,30M NVR 1Skew v3 5%SL 1%TP,30m,,
2258392041,30M NVR 1Skew v3 5%SL 1%TP,2025-07-14,2025-07-17,NVR,7572.09,7427.64,1,7572.09,-144.45,-1.91,3,Loss,Closed,30M NVR 1Skew v3 5%SL 1%TP,30m,,
2258392041,30M NVR 1Skew v3 5%SL 1%TP,2025-07-18,2025-07-22,NVR,7383.5,7691.68,1,7383.5,308.18,4.17,4,Win,Closed,30M NVR 1Skew v3 5%SL 1%TP,30m,,
2258392041,30M NVR 1Skew v3 5%SL 1%TP,2025-07-25,2025-07-25,NVR,7700.0,7775.2,1,7700.0,75.2,0.98,0,Win,Closed,30M NVR 1Skew v3 5%SL 1%TP,30m,,
2258392041,30M NVR 1Skew v3 5%SL 1%TP,2025-07-30,2025-08-04,NVR,7831.09,7781.75,1,7831.09,-49.34,-0.63,5,Loss,Closed,30M NVR 1Skew v3 5%SL 1%TP,30m,,
2258392041,30M NVR 1Skew v3 5%SL 1%TP,2025-08-07,2025-08-12,NVR,7897.17,7971.3,1,7897.17,74.13,0.94,5,Win,Closed,30M NVR 1Skew v3 5%SL 1%TP,30m,,
2258392041,30M NVR 1Skew v3 5%SL 1%TP,2025-08-15,2025-08-19,NVR,8243.0,8319.96,1,8243.0,76.96,0.93,4,Win,Closed,30M NVR 1Skew v3 5%SL 1%TP,30m,,
2258392041,30M NVR 1Skew v3 5%SL 1%TP,2025-08-19,2025-08-22,NVR,8219.16,8227.29,1,8219.16,8.13,0.1,3,Win,Closed,30M NVR 1Skew v3 5%SL 1%TP,30m,,
2258392041,30M NVR 1Skew v3 5%SL 1%TP,2025-08-25,2025-09-02,NVR,8120.34,8074.92,1,8120.34,-45.42,-0.56,8,Loss,Closed,30M NVR 1Skew v3 5%SL 1%TP,30m,,
2258392041,30M NVR 1Skew v3 5%SL 1%TP,2025-09-04,2025-09-04,NVR,8276.33,8324.68,1,8276.33,48.35,0.58,0,Win,Closed,30M NVR 1Skew v3 5%SL 1%TP,30m,,
2258392041,30M NVR 1Skew v3 5%SL 1%TP,2025-09-08,2025-09-11,NVR,8513.83,8546.32,1,8513.83,32.49,0.38,3,Win,Closed,30M NVR 1Skew v3 5%SL 1%TP,30m,,
2258392041,30M NVR 1Skew v3 5%SL 1%TP,2025-09-15,2025-09-17,NVR,8282.75,8378.63,1,8282.75,95.88,1.16,2,Win,Closed,30M NVR 1Skew v3 5%SL 1%TP,30m,,
2258392041,30M NVR 1Skew v3 5%SL 1%TP,2025-09-23,2025-09-24,NVR,7947.26,7981.45,1,7947.26,34.19,0.43,1,Win,Closed,30M NVR 1Skew v3 5%SL 1%TP,30m,,
2258392041,30M NVR 1Skew v3 5%SL 1%TP,2025-09-26,2025-10-01,NVR,8038.61,8079.93,1,8038.61,41.32,0.51,5,Win,Closed,30M NVR 1Skew v3 5%SL 1%TP,30m,,
2258392041,30M NVR 1Skew v3 5%SL 1%TP,2025-10-01,2025-10-03,NVR,8028.72,8175.17,1,8028.72,146.45,1.82,2,Win,Closed,30M NVR 1Skew v3 5%SL 1%TP,30m,,
2258409115,30M INTU 1Skew v3 5%SL 1%TP,2025-05-05,2025-05-08,INTU,637.29,645.46,1,637.29,8.17,1.28,3,Win,Closed,30M INTU 1Skew v3 5%SL 1%TP,30m,,
2258409115,30M INTU 1Skew v3 5%SL 1%TP,2025-05-12,2025-05-15,INTU,660.48,662.72,1,660.48,2.24,0.34,3,Win,Closed,30M INTU 1Skew v3 5%SL 1%TP,30m,,
2258409115,30M INTU 1Skew v3 5%SL 1%TP,2025-05-22,2025-05-23,INTU,663.65,722.56,1,663.65,58.91,8.88,1,Win,Closed,30M INTU 1Skew v3 5%SL 1%TP,30m,,
2258409115,30M INTU 1Skew v3 5%SL 1%TP,2025-06-10,2025-06-12,INTU,762.86,770.46,1,762.86,7.6,1.0,2,Win,Closed,30M INTU 1Skew v3 5%SL 1%TP,30m,,
2258409115,30M INTU 1Skew v3 5%SL 1%TP,2025-06-13,2025-06-16,INTU,759.09,765.87,1,759.09,6.78,0.89,3,Win,Closed,30M INTU 1Skew v3 5%SL 1%TP,30m,,
2258409115,30M INTU 1Skew v3 5%SL 1%TP,2025-06-16,2025-06-20,INTU,767.15,761.19,1,767.15,-5.96,-0.78,4,Loss,Closed,30M INTU 1Skew v3 5%SL 1%TP,30m,,
2258409115,30M INTU 1Skew v3 5%SL 1%TP,2025-06-25,2025-06-26,INTU,758.09,765.92,1,758.09,7.83,1.03,1,Win,Closed,30M INTU 1Skew v3 5%SL 1%TP,30m,,
2258409115,30M INTU 1Skew v3 5%SL 1%TP,2025-07-01,2025-07-10,INTU,784.35,747.84,1,784.35,-36.51,-4.65,9,Loss,Closed,30M INTU 1Skew v3 5%SL 1%TP,30m,,
2258409115,30M INTU 1Skew v3 5%SL 1%TP,2025-07-10,2025-07-14,INTU,747.89,753.74,1,747.89,5.85,0.78,4,Win,Closed,30M INTU 1Skew v3 5%SL 1%TP,30m,,
2258409115,30M INTU 1Skew v3 5%SL 1%TP,2025-07-16,2025-07-16,INTU,744.23,750.72,1,744.23,6.49,0.87,0,Win,Closed,30M INTU 1Skew v3 5%SL 1%TP,30m,,
2258409115,30M INTU 1Skew v3 5%SL 1%TP,2025-07-21,2025-07-21,INTU,758.8,767.2,1,758.8,8.4,1.11,0,Win,Closed,30M INTU 1Skew v3 5%SL 1%TP,30m,,
2258409115,30M INTU 1Skew v3 5%SL 1%TP,2025-07-22,2025-07-23,INTU,766.86,774.83,1,766.86,7.97,1.04,1,Win,Closed,30M INTU 1Skew v3 5%SL 1%TP,30m,,
2258409115,30M INTU 1Skew v3 5%SL 1%TP,2025-07-31,2025-08-04,INTU,797.14,789.55,1,797.14,-7.59,-0.95,4,Loss,Closed,30M INTU 1Skew v3 5%SL 1%TP,30m,,
2258409115,30M INTU 1Skew v3 5%SL 1%TP,2025-08-06,2025-08-07,INTU,774.47,778.0,1,774.47,3.53,0.46,1,Win,Closed,30M INTU 1Skew v3 5%SL 1%TP,30m,,
2258409115,30M INTU 1Skew v3 5%SL 1%TP,2025-08-07,2025-08-11,INTU,761.71,724.19,1,761.71,-37.52,-4.93,4,Loss,Closed,30M INTU 1Skew v3 5%SL 1%TP,30m,,
2258409115,30M INTU 1Skew v3 5%SL 1%TP,2025-08-11,2025-08-13,INTU,711.33,711.88,1,711.33,0.55,0.08,2,Win,Closed,30M INTU 1Skew v3 5%SL 1%TP,30m,,
2258409115,30M INTU 1Skew v3 5%SL 1%TP,2025-08-15,2025-08-15,INTU,711.33,718.46,1,711.33,7.13,1.0,0,Win,Closed,30M INTU 1Skew v3 5%SL 1%TP,30m,,
2258409115,30M INTU 1Skew v3 5%SL 1%TP,2025-08-19,2025-08-22,INTU,702.95,648.17,1,702.95,-54.78,-7.79,3,Loss,Closed,30M INTU 1Skew v3 5%SL 1%TP,30m,,
2258409115,30M INTU 1Skew v3 5%SL 1%TP,2025-08-22,2025-08-22,INTU,660.65,668.38,1,660.65,7.73,1.17,0,Win,Closed,30M INTU 1Skew v3 5%SL 1%TP,30m,,
2258409115,30M INTU 1Skew v3 5%SL 1%TP,2025-09-03,2025-09-03,INTU,662.93,668.79,1,662.93,5.86,0.88,0,Win,Closed,30M INTU 1Skew v3 5%SL 1%TP,30m,,
2258409115,30M INTU 1Skew v3 5%SL 1%TP,2025-09-09,2025-09-16,INTU,672.54,651.36,1,672.54,-21.18,-3.15,7,Loss,Closed,30M INTU 1Skew v3 5%SL 1%TP,30m,,
2258409115,30M INTU 1Skew v3 5%SL 1%TP,2025-09-22,2025-09-22,INTU,687.32,694.76,1,687.32,7.44,1.08,0,Win,Closed,30M INTU 1Skew v3 5%SL 1%TP,30m,,
2258409115,30M INTU 1Skew v3 5%SL 1%TP,2025-09-24,2025-09-26,INTU,692.91,699.0,1,692.91,6.09,0.88,2,Win,Closed,30M INTU 1Skew v3 5%SL 1%TP,30m,,
2258409115,30M INTU 1Skew v3 5%SL 1%TP,2025-09-29,2025-09-30,INTU,694.65,695.22,1,694.65,0.57,0.08,1,Win,Closed,30M INTU 1Skew v3 5%SL 1%TP,30m,,
2258496129,Top Overall 46 Top Total Return 83 - 30M XLK 1Skew v3 5%SL 1%TP,2025-05-02,2025-05-08,XLK,216.53,219.12,1,216.53,2.59,1.2,6,Win,Closed,30M XLK 1Skew v3 5%SL 1%TP,30m,,
2258496129,Top Overall 46 Top Total Return 83 - 30M XLK 1Skew v3 5%SL 1%TP,2025-05-12,2025-05-12,XLK,225.13,227.2,1,225.13,2.07,0.92,0,Win,Closed,30M XLK 1Skew v3 5%SL 1%TP,30m,,
2258496129,Top Overall 46 Top Total Return 83 - 30M XLK 1Skew v3 5%SL 1%TP,2025-05-15,2025-05-15,XLK,233.23,235.7,1,233.23,2.47,1.06,0,Win,Closed,30M XLK 1Skew v3 5%SL 1%TP,30m,,
2258496129,Top Overall 46 Top Total Return 83 - 30M XLK 1Skew v3 5%SL 1%TP,2025-05-16,2025-05-27,XLK,234.27,232.38,1,234.27,-1.89,-0.81,11,Loss,Closed,30M XLK 1Skew v3 5%SL 1%TP,30m,,
2258496129,Top Overall 46 Top Total Return 83 - 30M XLK 1Skew v3 5%SL 1%TP,2025-05-30,2025-06-02,XLK,229.4,230.96,1,229.4,1.56,0.68,3,Win,Closed,30M XLK 1Skew v3 5%SL 1%TP,30m,,
2258496129,Top Overall 46 Top Total Return 83 - 30M XLK 1Skew v3 5%SL 1%TP,2025-06-05,2025-06-09,XLK,238.32,240.32,1,238.32,2.0,0.84,4,Win,Closed,30M XLK 1Skew v3 5%SL 1%TP,30m,,
2258496129,Top Overall 46 Top Total Return 83 - 30M XLK 1Skew v3 5%SL 1%TP,2025-06-10,2025-06-16,XLK,240.75,243.13,1,240.75,2.38,0.99,6,Win,Closed,30M XLK 1Skew v3 5%SL 1%TP,30m,,
2258496129,Top Overall 46 Top Total Return 83 - 30M XLK 1Skew v3 5%SL 1%TP,2025-06-18,2025-06-24,XLK,242.73,245.64,1,242.73,2.91,1.2,6,Win,Closed,30M XLK 1Skew v3 5%SL 1%TP,30m,,
2258496129,Top Overall 46 Top Total Return 83 - 30M XLK 1Skew v3 5%SL 1%TP,2025-06-26,2025-06-30,XLK,250.7,253.36,1,250.7,2.66,1.06,4,Win,Closed,30M XLK 1Skew v3 5%SL 1%TP,30m,,
2258496129,Top Overall 46 Top Total Return 83 - 30M XLK 1Skew v3 5%SL 1%TP,2025-07-02,2025-07-02,XLK,252.7,253.69,1,252.7,0.99,0.39,0,Win,Closed,Top - 30M XLK 1Skew v3 5%SL 1%TP,30m,,
2258496129,Top Overall 46 Top Total Return 83 - 30M XLK 1Skew v3 5%SL 1%TP,2025-07-07,2025-07-09,XLK,254.52,258.5,1,254.52,3.98,1.56,2,Win,Closed,Top - 30M XLK 1Skew v3 5%SL 1%TP,30m,,
2258496129,Top Overall 46 Top Total Return 83 - 30M XLK 1Skew v3 5%SL 1%TP,2025-07-11,2025-07-15,XLK,257.04,258.19,1,257.04,1.15,0.45,4,Win,Closed,Top - 30M XLK 1Skew v3 5%SL 1%TP,30m,,
2258496129,Top Overall 46 Top Total Return 83 - 30M XLK 1Skew v3 5%SL 1%TP,2025-07-15,2025-07-17,XLK,259.06,261.42,1,259.06,2.36,0.91,2,Win,Closed,Top - 30M XLK 1Skew v3 5%SL 1%TP,30m,,
2258496129,Top Overall 46 Top Total Return 83 - 30M XLK 1Skew v3 5%SL 1%TP,2025-07-21,2025-07-24,XLK,262.57,261.41,1,262.57,-1.16,-0.44,3,Loss,Closed,Top - 30M XLK 1Skew v3 5%SL 1%TP,30m,,
2258496129,Top Overall 46 Top Total Return 83 - 30M XLK 1Skew v3 5%SL 1%TP,2025-07-28,2025-07-29,XLK,263.36,266.74,1,263.36,3.38,1.28,1,Win,Closed,Top - 30M XLK 1Skew v3 5%SL 1%TP,30m,,
2258496129,Top Overall 46 Top Total Return 83 - 30M XLK 1Skew v3 5%SL 1%TP,2025-07-30,2025-07-31,XLK,265.25,266.13,1,265.25,0.88,0.33,1,Win,Closed,Top - 30M XLK 1Skew v3 5%SL 1%TP,30m,,
2258496129,Top Overall 46 Top Total Return 83 - 30M XLK 1Skew v3 5%SL 1%TP,2025-08-01,2025-08-04,XLK,257.72,261.6,1,257.72,3.88,1.51,3,Win,Closed,30M XLK 1Skew v3 5%SL 1%TP,30m,,
2258496129,Top Overall 46 Top Total Return 83 - 30M XLK 1Skew v3 5%SL 1%TP,2025-08-04,2025-08-05,XLK,261.66,261.71,1,261.66,0.05,0.02,1,Win,Closed,30M XLK 1Skew v3 5%SL 1%TP,30m,,
2258496129,Top Overall 46 Top Total Return 83 - 30M XLK 1Skew v3 5%SL 1%TP,2025-08-06,2025-08-06,XLK,260.73,263.09,1,260.73,2.36,0.91,0,Win,Closed,30M XLK 1Skew v3 5%SL 1%TP,30m,,
2258496129,Top Overall 46 Top Total Return 83 - 30M XLK 1Skew v3 5%SL 1%TP,2025-08-07,2025-08-08,XLK,261.67,264.74,1,261.67,3.07,1.17,1,Win,Closed,30M XLK 1Skew v3 5%SL 1%TP,30m,,
2258496129,Top Overall 46 Top Total Return 83 - 30M XLK 1Skew v3 5%SL 1%TP,2025-08-08,2025-08-13,XLK,265.75,269.12,1,265.75,3.37,1.27,5,Win,Closed,30M XLK 1Skew v3 5%SL 1%TP,30m,,
2258496129,Top Overall 46 Top Total Return 83 - 30M XLK 1Skew v3 5%SL 1%TP,2025-08-14,2025-09-03,XLK,266.95,260.02,1,266.95,-6.93,-2.6,20,Loss,Closed,Top Overall 46 Top Total Return 83 - 30M XLK 1Skew v3 5%SL 1%TP,30m,,
2258496129,Top Overall 46 Top Total Return 83 - 30M XLK 1Skew v3 5%SL 1%TP,2025-09-10,2025-09-16,XLK,271.12,273.39,1,271.12,2.27,0.84,6,Win,Closed,Top Overall 46 Top Total Return 83 - 30M XLK 1Skew v3 5%SL 1%TP,30m,,
2258496129,Top Overall 46 Top Total Return 83 - 30M XLK 1Skew v3 5%SL 1%TP,2025-09-18,2025-09-22,XLK,276.47,279.34,1,276.47,2.87,1.04,4,Win,Closed,Top Overall 46 Top Total Return 83 - 30M XLK 1Skew v3 5%SL 1%TP,30m,,
